MAKESPAN,OCC,WL
43.0322,88.132905,1038.681
41.8255,89.28927900000001,1030.331
48.5146,92.86448399999998,1148.0003
40.3898,85.00063499999999,908.6479
47.1579,92.00309399999998,959.8788
45.6768,88.62436799999998,1154.2895
40.731,81.252612,908.5571
42.334,87.77814300000001,1189.9062
48.8402,93.810303,1444.0058
44.3495,93.70762199999996,1167.0187
44.0985,91.93778099999996,1168.4349
41.6597,84.15936899999998,848.6532
38.8018,83.312883,702.0193
37.3925,80.73328499999998,815.7021
40.7621,87.81195600000002,905.2371
41.0945,85.93829099999999,1035.8564
47.8363,92.593728,1120.823
48.6736,93.28039199999998,1072.4902
38.9451,81.48254399999996,837.7348
52.8689,98.29230299999995,1694.8305
45.9688,89.418933,1220.4077
38.8141,84.07304099999996,807.493
44.1118,93.007935,1161.7748
39.8206,85.06507500000001,947.0687
40.6619,84.54074399999999,1208.6392
43.9073,90.26663399999998,783.281
38.2502,84.09251699999999,810.5275
40.0383,82.95209999999999,1105.8551
44.5327,90.45511199999999,1208.5433
37.9283,80.258652,792.5159
39.6383,82.52673299999995,969.9102
46.9651,90.988875,1148.0502
45.5264,89.29925099999997,1019.701
40.215,84.735747,871.1433
50.1704,90.19859399999997,1303.2485
42.1283,85.067109,998.2959
40.4559,86.026455,953.4649
53.9591,94.51392299999998,1413.9483
44.5004,92.46716099999995,1277.3745
42.3553,86.718312,1036.9497
52.3667,95.61735899999998,1194.2041
41.684,86.19554699999999,854.435
43.307,91.17999,1016.2717
40.8888,82.45200599999997,906.5928
41.0217,83.285307,1003.9565
49.5113,90.48587399999998,1316.8779
39.0403,84.34741499999998,964.7719
41.4905,86.699367,926.4066
39.8674,84.90048300000001,1012.3157
40.8355,83.36623500000002,1136.5862
43.1678,87.87456899999998,1188.6935
37.4435,82.408905,772.4537
37.1462,79.66160099999999,700.2282
40.5539,85.52286900000001,1096.4445
44.3873,88.31990699999999,1136.4892
40.8645,81.14993100000001,1032.4235
40.3709,82.188072,949.113
51.828,97.036272,1485.8034
50.0115,94.763466,1224.7466
41.1788,85.62933000000001,1125.1225
42.5971,85.35108599999998,967.8179
42.7927,88.44847199999998,1036.7897
41.9399,85.439358,1083.4923
42.1881,85.73288400000001,1054.8151
42.6606,82.99071,1057.8787
39.9837,85.733181,1089.8481
46.8415,90.93311999999997,1016.8057
40.649,85.68945899999997,1030.0083
44.8312,88.76963699999996,1141.1402
43.7351,90.239229,1264.7467
47.3707,94.220019,1076.6221
46.9106,91.44121499999999,1288.8392
47.1461,91.42045199999997,1179.561
39.9633,81.30072599999998,887.3933
42.2487,85.72626899999999,917.5007
39.935,84.09024899999999,1205.4685
42.7529,89.94662999999998,919.548
45.3089,90.491031,1124.4362
42.0834,87.70893299999997,999.6177
43.949,88.19808299999997,994.1414
45.6605,88.88874299999999,1119.729
41.4708,83.96376299999997,840.517
42.8612,89.01191700000001,936.722
41.4214,86.58144900000002,888.5322
44.6065,89.109297,1007.5467
42.3259,89.06183099999998,1047.6312
43.6381,90.78356699999998,1149.1322
45.3147,89.85772800000001,918.6962
46.1501,89.239554,1121.2058
41.3136,82.60185600000001,1037.3878
40.7723,84.89314800000002,850.3287
48.3394,92.22525899999997,1218.7662
39.6239,85.71821399999997,772.9804
42.911,88.980921,968.1998
42.1202,85.04961300000001,1100.9955
46.5648,93.012597,1113.0881
40.0769,87.422238,899.9709
46.299,92.713275,1157.103
36.6271,82.45085399999998,918.187
42.7524,84.534246,1059.1008
48.2906,93.316554,1130.9568
40.5991,84.82993199999999,1006.3127
44.838,89.914536,1158.9428
44.2515,90.76927499999996,1047.1131
44.8261,91.73701799999996,934.4044
48.7246,91.40756400000001,1089.3476
41.6642,85.19033699999999,1176.2859
37.9149,80.05567500000004,745.0823
44.7986,89.16587099999997,1230.3382
44.4728,86.67050399999997,1013.3283
47.016,93.487365,1260.4444
43.5114,87.30795599999999,1219.8991
37.924,80.13384899999997,861.068
38.4966,79.965792,884.1073
39.5222,84.402369,765.8139
44.7811,89.61076800000001,988.1807
38.4405,80.901882,936.8132
47.682,96.65600399999998,1173.8884
44.8071,87.416631,867.2892
40.8764,83.21609699999996,804.8153
44.1456,86.58751500000001,1005.469
44.7089,89.33308199999996,1043.1521
42.2354,83.173248,933.6502
48.9844,93.82368600000001,1147.5016
46.5665,87.96774599999998,1181.9064
42.0631,87.99441299999998,858.8399
44.1399,89.45359199999999,1022.6426
39.6947,82.72961099999999,929.9606
50.5251,96.34958100000003,1414.0772
40.9734,84.47773499999998,1038.631
43.5138,87.208947,1061.1362
41.7316,87.03810000000001,992.2918
48.1474,90.94373099999999,1066.3697
46.3121,87.783498,1244.6759
47.2288,89.712558,1362.3152
39.3656,84.25081799999998,859.3027
46.8097,94.19552999999998,1263.1205
46.1181,92.78317799999998,1612.752
37.3296,78.65710199999997,671.6749
44.6418,87.88540499999999,1219.0197
47.0631,87.295185,883.963
43.9235,91.13641199999999,1190.5843
45.8375,95.634639,1156.9557
41.252,88.36869599999997,935.9455
44.8878,90.11698199999998,984.1847
40.2519,87.20535599999997,1095.9575
41.9189,86.67028799999999,927.4569
39.0097,80.73586799999995,707.4073
41.4557,85.13398799999996,848.7608
52.2261,95.78987099999999,1181.3087
50.118,90.953091,1018.4875
46.0129,95.336388,1206.2759
42.4661,88.402635,883.6094
39.3519,81.15554699999997,888.2852
41.6504,86.74729199999997,1180.1542
47.2288,90.46205099999997,1094.6875
43.0673,86.918634,1097.6321
43.9246,86.40481499999999,1066.4552
43.7617,87.56846099999999,1116.6876
38.4291,80.74995299999998,855.3762
44.9748,86.74411500000002,1076.3219
46.4754,92.00071799999999,1401.3167
41.0556,84.86000099999997,1064.8875
43.4282,84.67185599999996,1128.502
42.8439,86.32788299999997,967.0684
38.6198,83.37183300000001,850.3279
39.9441,82.670571,874.0725
41.5903,87.82218,1070.7612
45.7072,90.064773,855.8992
45.1965,89.58959100000001,1197.9846
37.5454,81.72633599999998,750.2528
44.269,88.80060599999997,1107.8339
50.501,96.20201700000001,1397.2891
46.1404,88.055028,1101.9673
39.2344,81.62643599999998,816.5932
42.0712,84.55968899999999,986.6045
38.7349,80.74167299999999,1004.6195
41.1217,87.73213499999997,997.712
41.897,84.20057099999997,908.5152
43.3119,91.90781099999998,1079.3688
50.6309,91.230264,1348.6172
41.8435,85.731516,1088.6526
39.6414,82.34694899999997,876.043
41.8992,85.50827099999998,1047.8697
37.1683,83.88239399999998,732.3091
48.4749,92.90999699999995,1121.3843
40.8175,81.54300599999995,990.5993
42.5502,84.77751599999996,1034.6424
45.1639,91.11407399999997,947.4827
48.8888,95.03947799999996,1270.0361
49.6594,92.259738,1129.5617
45.9447,91.670751,1072.1156
35.3238,80.40502799999997,826.5406
41.2349,83.43676799999999,1179.1694
39.7656,84.92153399999998,863.9741
43.1787,88.99821,1120.8862
40.3546,87.19604999999999,971.6865
40.7403,85.72116599999998,1054.4009
48.1929,87.71479199999996,1246.9242
46.1142,91.59042600000001,1108.0464
45.0841,95.56877699999998,961.5712
40.7885,88.224516,955.3174
43.8741,89.391762,1122.6347
44.0083,88.951698,1207.1466
39.331,81.551376,935.2586
48.5732,90.84354299999997,1145.0771
40.0728,83.85940799999996,937.6813
43.2246,89.252226,972.2987
40.3298,86.21234099999995,983.9304
40.2865,85.934988,1012.493
52.9544,96.91659899999996,1381.6096
48.6453,93.95889299999999,1062.8664
42.6406,86.04406799999998,1000.3417
43.9623,89.58243599999997,1060.737
47.4961,92.109591,1003.237
41.8475,85.65079499999999,1112.2181
42.0036,85.75459199999996,978.6286
42.4568,86.63389199999997,1122.2871
47.6033,87.65508599999998,1177.3287
46.6267,89.334045,1187.434
42.5872,89.10940499999998,1156.4665
42.2,80.02224000000004,928.8127
40.3295,84.58113599999999,965.4449
43.5305,88.14057300000002,983.9014
43.3633,88.92718199999999,1110.8724
40.7858,84.27293099999999,970.7437
46.2246,90.76792499999999,1081.3738
42.0226,87.71658300000001,1027.5084
42.1682,84.88520999999999,902.4817
39.9991,85.20053399999998,990.9944
42.0334,84.94063199999998,1126.5281
52.1462,97.935498,1529.4475
41.1381,84.95984699999997,1019.0746
41.0805,89.028801,937.8688
43.6343,88.12196999999998,1009.9558
42.2766,87.960249,1301.5798
45.392,86.63732099999996,1052.5111
52.2855,95.073264,1103.462
48.4948,90.42670799999999,1270.1983
49.664,93.726819,1145.1704
44.3373,91.22063399999996,1058.5682
48.7582,93.96484199999998,1158.3936
46.0107,91.10256299999998,1167.8957
47.7628,92.035665,1238.4723
44.6704,90.508329,1128.1162
40.5141,81.13313699999999,862.8831
37.9198,82.63045799999998,1064.948
49.603,95.767713,1429.1299
39.7558,87.68623500000001,1131.2062
43.2351,87.54066899999998,1073.3516
46.1641,90.16210799999996,1030.6954
45.2982,87.75202499999997,1027.8132
41.9199,89.54182799999998,1055.3336
45.4918,92.11323599999999,1216.1108
38.0398,82.71383399999999,840.2773
39.9721,83.74342499999997,927.0829
44.3742,91.16749799999998,899.1961
42.9694,85.52456099999998,1049.5418
43.4194,86.203017,1149.8454
46.2662,88.39051199999997,1180.8436
37.3542,81.55919699999995,685.6217
48.5165,92.51684099999997,1116.4367
43.3291,88.78996799999997,1218.5483
40.5239,86.19408899999999,1133.3747
42.8993,85.36038300000001,872.2937
45.5367,90.49832999999998,1098.6098
44.8934,84.18820500000001,1088.5114
39.3741,80.85071699999997,1062.0412
44.2434,89.607492,1042.592
43.6303,86.14018799999998,1085.8868
43.6833,90.835263,990.1139
39.6943,82.00187099999998,947.8219
48.2567,92.49086699999998,1419.3016
39.8763,83.53035900000003,745.8875
42.7638,90.55349099999998,955.3567
39.9634,84.141081,949.9075
44.1074,94.57334999999998,1153.334
42.7046,91.30510799999996,1031.4621
42.0752,84.22300800000002,1301.8749
41.1429,83.63228399999996,1088.0583
42.4119,86.24777400000002,993.28
51.0771,93.31761599999999,1326.3517
42.829,85.51962000000002,1163.3906
48.6058,94.49018099999998,1112.8996
42.0891,86.26667399999997,935.1111
40.9544,86.73876000000001,932.3792
53.7616,94.487967,1356.0194
47.2762,91.53770399999995,1420.6874
44.3156,86.57422200000002,878.91
45.6795,89.888049,1139.7826
48.0906,93.67747199999998,1140.2279
50.0886,95.65792199999996,1222.0743
46.2792,91.045161,1133.1399
53.9213,99.46132199999998,1566.5556
38.999,84.295827,913.7429
39.4332,83.28903299999999,812.5923
48.9976,91.94745599999999,1177.3845
48.8101,89.824662,1013.186
44.2643,86.776317,1106.8046
41.0608,87.30488699999998,1030.7946
43.804,85.32459899999999,1145.9566
41.5999,85.07690100000002,843.3389
41.9195,87.23288699999999,1036.6908
42.994,87.197238,956.633
39.668,82.634625,777.6789
49.3135,93.32526599999997,1274.7289
45.1655,87.71391899999999,1092.3481
39.758,84.877434,1031.6692
43.3212,84.074004,944.0221
43.0817,90.449829,1294.8261
40.9622,82.35153,858.9992
41.1495,87.46587899999997,841.8557
39.9396,86.50357199999996,879.1863
43.558,89.602506,1202.5352
43.3877,88.36181099999999,1145.0296
38.8401,86.6025,675.5636
45.8149,92.46955499999996,1104.5804
41.925,87.65717400000001,860.409
44.9556,85.393899,1001.9012
44.3739,88.48491299999999,1081.6468
50.4803,94.16340899999996,1238.2158
47.8458,89.84722499999998,1211.0034
45.5317,90.29092499999999,1005.596
44.0243,87.11217000000002,953.8791
49.9129,95.22074699999999,1191.9763
41.8323,84.49112699999998,911.7349
41.6445,83.77025399999998,1056.9661
39.111,79.82466299999999,975.331
42.3171,85.01841,1105.8643
45.6771,88.60001399999997,909.8978
45.4935,92.28664799999994,1103.7605
47.0917,94.29227099999999,1073.7175
39.9794,85.83104699999998,939.9378
46.6371,92.17241099999997,1055.3038
45.2927,87.62565599999999,1067.6207
42.832,86.76299699999998,1062.6596
49.1795,94.01968799999997,1403.8677
44.6627,90.54724499999998,1075.861
38.8999,86.67130499999999,806.3305
38.8863,83.07611099999997,940.8499
42.7026,85.264758,1044.3652
48.8124,97.375122,1130.7438
39.028,83.93644799999997,1039.811
39.6718,84.33369900000001,816.7137
42.1382,89.35346700000002,1071.9722
39.6404,84.14303399999997,930.4639
48.4877,92.99214899999996,1246.4263
42.3542,86.11970399999998,1022.8416
40.4598,81.34784099999997,779.0687
46.5555,92.56860899999998,1196.1666
40.0979,81.88275599999997,782.4322
42.0976,82.795536,986.4195
40.6287,85.43264400000001,878.6249
38.2669,82.912473,918.574
43.9535,87.98497199999998,1122.4008
44.1091,92.64554099999998,1194.8869
39.2069,86.80609800000002,869.5609
38.8322,84.86425799999999,1015.031
43.8825,87.95614499999999,1050.1464
45.3244,88.62132600000001,1464.3042
47.5021,92.935764,1187.5198
38.8821,82.69713899999996,961.064
42.6211,86.776254,1238.5953
38.4355,85.53406499999997,906.816
45.0358,90.66522599999996,1107.2952
41.9929,85.49637299999998,1020.6983
42.2747,85.57697699999999,1035.1384
49.0661,90.915201,1052.4659
48.1281,89.00876699999998,1098.7456
41.7208,87.65677799999997,1093.5183
34.7482,84.34692899999999,894.2593
56.3257,96.59291399999998,1650.6358
41.8637,89.80018199999999,1033.1709
47.2425,92.924388,1033.6221
40.5107,85.57511399999999,1011.5268
47.0849,89.39148299999997,1205.7586
44.1974,87.81981299999998,1092.6776
39.5379,83.823498,940.7936
43.0652,86.780826,1280.7442
46.292,91.70970299999999,1131.205
42.2976,87.15756599999999,814.0216
43.1673,84.514968,981.3546
47.5627,89.96276699999999,981.7543
38.4021,85.20608699999998,834.0855
42.0111,85.96845899999998,960.5008
53.6362,94.714821,1388.4675
47.1174,93.30281999999997,1107.3216
44.0233,89.31868199999998,1125.3552
41.2023,86.92056000000002,1090.7123
44.3798,89.544681,977.542
43.1517,85.24815299999999,1112.3729
44.8346,92.26080000000002,1194.8403
47.711,90.28796399999999,1070.2993
43.8176,89.62449299999999,1102.4006
39.3031,83.115891,882.2442
43.028,86.534478,1233.8128
48.6153,93.44565,1059.874
46.0253,90.94795199999999,1171.1597
43.0166,84.34264499999998,906.9368
37.4031,83.55287699999998,840.6067
43.7227,90.35936999999998,1003.5513
46.1282,92.20461299999997,1163.3454
44.4038,86.80061699999999,1095.7008
41.7055,86.27637599999997,1078.6288
43.5617,86.189337,1211.1761
48.203,89.08508699999999,1110.7
44.6249,87.80450399999997,1076.9267
39.1282,83.596356,713.5159
41.5575,85.98538799999997,929.6025
44.4872,87.24025800000001,1075.9264
47.5552,91.61530199999999,1153.7311
43.3611,87.98390099999999,967.7047
38.9038,84.02724899999998,993.5886
42.4528,87.94573199999996,1041.8256
37.0426,81.06094799999998,900.3808
42.3918,87.03044999999995,868.3905
42.7156,90.80462699999998,1022.1451
38.4249,80.47312199999999,798.6311
41.1363,85.059801,958.7219
47.7135,92.68927199999997,1356.9133
47.624,90.78719399999997,1270.3519
45.1546,88.61041799999998,1051.1663
42.6476,86.23407599999996,957.444
38.1843,81.34967699999999,847.3775
46.2777,90.59328899999997,890.966
40.8777,88.806024,1041.688
42.7906,86.68977299999999,1121.3087
43.599,84.390363,1217.0829
40.43,85.684896,897.0322
43.406,88.494678,996.369
49.1277,91.087767,1150.4609
44.5086,85.963761,1222.1812
38.8907,86.62260599999999,778.4004
46.1322,90.97320599999998,1202.9296
48.392,92.59732799999999,1281.2074
44.9357,86.49459899999998,925.3428
41.2174,85.715181,940.5989
46.4691,90.64331999999999,817.73
40.8518,84.56520599999996,1206.5941
42.5402,91.03111200000001,1267.72
44.9667,87.78844799999999,1355.8938
44.403,85.76382599999998,1090.8973
44.8067,87.87691799999997,1133.896
40.6006,85.17002399999996,918.3585
38.2355,84.67617599999994,848.0281
48.0516,87.13734299999999,1401.1985
45.3952,89.55547199999998,1131.2914
42.5518,86.08548599999996,918.6611
46.8548,87.204348,1171.6939
43.0285,87.37028099999999,766.0096
44.3316,85.70272499999997,1180.0402
43.7127,88.19366399999997,1108.9259
46.1187,89.45291699999997,993.1743
42.8298,86.66511299999998,1034.3113
42.6605,88.90710299999998,1120.3292
50.74,92.42211599999999,1104.5619
41.4274,83.93442300000001,1295.6671
43.8389,86.82324299999998,993.7517
48.4893,89.945883,1252.9745
40.7079,85.985226,1090.438
38.7179,84.24007199999997,979.98
43.7626,85.31738999999999,1071.2153
47.21,93.23865900000001,1200.7537
43.7447,88.20666899999996,989.832
50.6435,96.40073699999996,1268.5547
41.2486,82.93855500000001,1104.3523
43.9023,89.160615,1171.8426
36.4787,79.27833599999998,826.6381
39.6954,84.59834399999998,1118.6817
43.8193,91.15967699999999,1042.0192
41.1326,84.11444099999996,1005.1146
44.9574,90.188694,1294.8245
45.7382,87.31809899999999,977.3384
46.0627,90.81418500000001,1338.2938
40.7234,84.66761699999998,1053.8471
38.7916,85.21214400000001,783.8299
46.3465,90.95377499999998,1032.1343
38.8755,84.12862499999997,905.7047
40.7054,84.24690299999997,1011.3805
45.765,92.495115,998.5344
45.2437,89.14518000000001,1159.5997
49.1923,93.458943,1155.5229
40.9992,87.061689,1043.6462
41.0477,82.72202399999998,982.384
47.167,96.33465899999999,1002.7247
45.1684,86.52744899999999,921.0405
41.2571,83.639565,919.3239
42.963,89.68706100000001,1034.9813
44.9774,87.975063,1174.0226
42.8439,89.09176499999998,963.7193
44.4653,90.76907700000001,867.7531
39.441,85.82722199999998,872.5849
42.7088,85.48749899999999,1178.2953
51.4033,94.81663799999998,1363.5806
43.3913,85.706955,934.1261
42.2024,86.78376899999998,1035.4592
43.1359,84.773529,1079.6797
46.5133,92.53135799999998,1161.1641
48.8863,89.78664599999995,1234.0686
45.3786,90.00790199999999,1124.6581
48.1859,92.35594799999997,1137.8572
45.0726,87.94394100000002,1084.6217
48.4795,90.21513600000002,913.0496
43.4809,86.47107299999998,1082.9087
38.0779,79.94196000000001,681.3323
41.4231,87.88472999999999,1130.6569
49.0939,92.84364,1355.7567
46.4096,93.748932,1087.4881
42.9697,86.43664799999999,918.8823
46.3963,93.13432199999997,1244.7455
41.9924,87.94163700000001,923.308
46.5663,92.08293299999997,1172.8519
42.256,87.76350899999997,931.0718
40.2744,81.77722199999997,929.659
44.6107,91.13240699999997,1280.1726
40.399,85.83900300000002,1069.7726
42.1375,86.62953599999997,1021.5185
45.0501,92.20705199999998,1079.9032
47.0539,94.96740600000003,1126.6079
39.3105,82.45446299999996,942.0819
45.8372,84.97703700000001,1046.881
41.1105,84.029022,925.524
49.8145,89.91837899999999,1219.3871
39.9184,85.67959499999999,845.3316
42.1143,87.60082499999999,1003.677
42.6742,88.02802799999998,1045.9226
38.524,82.82018699999998,802.5755
38.9973,84.84047999999999,932.3946
45.4941,85.06547099999997,1326.7888
42.5,87.37018199999997,965.527
41.6199,84.486996,824.742
43.9312,91.554012,989.5055
40.0529,85.06646099999999,787.2426
41.1658,80.26628400000001,968.7643
42.321,87.173442,1088.4993
42.8745,86.082453,816.547
41.6655,85.763043,1029.1048
44.5045,86.84078399999999,1171.1522
40.1662,85.28976899999996,1093.6524
45.9037,88.16575499999998,1087.9424
39.9343,86.413266,949.8868
41.1867,84.695139,951.5787
47.2324,91.12373999999998,1005.7367
44.5311,90.10407599999998,1107.2385
50.5314,93.276603,1194.588
41.911,86.07560399999996,1102.6699
40.1628,87.45896699999997,903.3014
43.6368,89.860617,1326.6501
53.6483,96.138189,1200.0132
50.8208,93.42690299999998,1348.1045
41.8794,85.94599499999998,866.4546
39.5706,85.10292000000001,1080.9337
44.3361,87.82735499999995,1009.3328
40.2347,83.939184,1009.8776
44.2282,87.96409199999997,1172.4791
50.1545,93.50026199999998,1398.8687
47.9391,94.416732,1082.2764
40.4983,86.348763,908.5686
40.5006,83.85514199999997,932.5975
49.2182,93.47690700000001,1259.8178
42.9736,89.61884099999997,1055.7373
40.4302,85.760811,963.1868
40.2196,84.95801999999998,1078.9075
40.1056,80.57975400000001,1053.5253
46.7692,91.24283699999998,1185.3831
43.6032,87.24380399999998,1061.2493
41.1298,83.747826,1081.3665
45.6947,88.93961099999997,936.674
38.038,80.24560199999999,1013.4767
43.5804,88.95684599999998,1143.7155
42.6458,87.931998,974.2158
44.4893,87.01445699999998,1091.7821
42.07,87.30718199999995,1065.6128
40.6634,83.44899900000001,919.2595
42.3417,88.38236700000002,976.0575
43.5673,90.98374500000001,1269.3274
47.48,92.98034999999999,1223.6185
41.398,86.83392599999998,989.1274
45.2315,90.82596599999997,1095.6253
46.2681,91.25735399999999,1203.611
46.038,89.414874,1079.8376
44.1642,90.98635499999997,1125.7097
44.5253,88.02922499999998,1058.2824
39.3292,85.29179399999998,1034.7714
43.9253,90.63243,1075.2248
49.3317,93.605301,1209.4097
44.8791,88.75134899999998,1064.5882
42.522,82.52487900000003,901.5423
43.9368,86.82630299999998,1130.1832
40.4675,82.81268999999998,804.0816
43.27,85.97249099999998,1119.4241
44.6571,89.40294,1118.7168
42.6915,89.27333999999998,1104.0011
39.2765,82.06365600000001,978.9519
41.9056,83.59068599999998,1329.3423
46.6977,90.26189099999996,1099.0522
40.9482,85.56823799999998,994.5771
39.8834,88.51363199999999,975.2362
39.7408,85.72265999999999,693.2991
39.889,87.76658699999999,1015.8816
39.7735,83.26603800000001,856.5683
41.3432,85.42493999999999,1051.8157
39.0046,84.90844799999996,848.7026
