MAKESPAN,OCC,WL
62.1907,104.59544399999999,2331.8622
52.1071,97.68241799999996,1985.0301
55.9707,98.85083399999996,1812.039
65.2122,108.368361,2260.4156
53.4324,97.32606299999998,1910.7357
49.8128,92.87359199999997,1461.8157
53.5327,96.05399399999997,1635.0348
51.6802,92.56416300000001,1519.0442
56.3551,98.888022,2060.0079
60.1039,104.69728799999996,2205.3389
56.4365,101.30525999999999,1840.2529
57.0476,96.81299999999999,1992.4469
52.8077,96.02989199999999,1524.0385
57.4563,99.402984,1987.4908
57.5584,100.45245599999998,1943.629
56.1634,101.43927899999997,1807.6771
59.9151,105.44031899999996,1941.1417
50.0316,93.72896099999997,1629.2955
55.9683,98.48927699999999,1783.6947
50.1097,93.652074,1517.8605
59.1048,101.15587799999996,2311.8505
54.153,97.58539799999998,1600.2987
65.7206,106.23586499999999,2019.4414
60.1729,102.47138100000001,1889.0954
53.0723,96.20712,2195.2457
57.5008,96.20862299999999,1709.0567
59.8062,102.08537999999996,1852.513
51.5276,98.24926499999998,1548.5612
59.2821,100.01888099999998,1981.7733
57.3165,97.82953199999999,2161.3822
62.1886,102.26002499999998,2252.4259
54.1817,95.60096999999996,1682.7205
59.1294,100.43783999999997,2152.6823
60.4915,104.24147399999995,2104.1517
54.4112,100.780596,2116.0549
56.5389,99.25618499999996,1951.125
54.9919,98.13207599999998,1738.7745
50.8008,92.805453,1537.9278
56.9073,100.35732599999999,2047.4399
49.9442,92.16905399999996,1424.7918
52.6116,93.28659299999998,1933.2671
55.3919,99.58023,1867.8821
63.6441,105.34695299999996,2244.192
54.9137,96.33040199999999,1736.318
56.057,99.769122,1834.6918
51.4966,94.140585,1689.2394
55.4109,99.32492699999997,1494.5136
57.3204,105.45190199999999,2124.3121
58.2001,102.78063899999997,1824.6137
59.1061,100.35174599999999,2260.381
56.1787,101.21515199999997,1853.6177
60.6157,103.44135599999998,2208.765
66.2113,109.68243299999997,2135.254
49.1105,91.00570499999998,1442.7072
57.2472,99.09037799999997,1886.3288
54.7514,97.41941999999997,1917.3793
53.7235,99.02086200000001,1571.8014
55.7376,97.102611,1756.9728
52.6993,93.32963999999998,1772.4629
56.8658,101.10956399999998,1828.854
61.4078,104.30636400000002,2215.2364
56.9822,102.51550799999997,2043.5676
55.7949,102.621681,1832.3906
57.9272,99.86259599999997,1645.099
63.0337,105.586938,2323.6106
55.8984,97.91549999999998,2032.1176
53.0651,91.43160300000002,1965.4017
55.3713,99.11683799999997,2188.7228
48.7163,93.446235,1371.5861
50.4635,93.818619,1534.6421
52.3943,93.60715499999999,1878.4275
54.0853,100.42402499999994,1789.1099
59.8959,101.13254999999998,1805.9721
55.0223,101.03461199999997,1872.6761
57.4082,101.92172400000001,1919.4559
53.5262,98.74706399999997,1606.1859
56.9802,98.175105,2262.2414
58.1162,100.38148199999999,2040.4257
57.2379,99.58169699999999,1627.5456
52.7447,100.40753699999999,1629.8914
59.4446,103.385367,2363.6931
52.27,95.62712400000001,1763.076
57.7539,100.53258299999999,1707.8965
49.6346,90.05017499999998,1472.5734
57.2921,97.44898499999996,2057.0845
60.232,101.00533499999997,2112.0199
53.021,94.34776499999998,1507.6374
49.9778,91.00203299999998,1490.1179
60.5224,101.12048999999996,1936.0884
57.7679,99.04789799999996,1829.8652
56.9603,105.01190099999998,1976.5369
54.9853,97.96624199999998,2088.7307
56.0093,98.82539099999994,1870.2988
60.0919,98.185914,1882.7079
51.1232,91.318716,1546.9852
55.3645,96.55832699999996,1938.4921
59.45,100.47398399999997,2104.3263
56.6354,101.666439,1867.7756
55.5488,100.07654399999998,1896.2135
58.0234,97.544529,1907.1465
55.7873,101.125818,1956.4355
57.9864,102.05233200000002,2181.9403
57.8187,96.575328,1850.8407
51.4583,96.27796799999996,1796.3017
56.1509,102.63282299999995,1665.4285
53.8666,94.48696799999999,1994.6914
60.9717,105.43837499999998,1926.5986
56.0477,96.53589899999997,1677.5288
58.06,102.989322,2313.6095
54.6061,96.03849599999998,1822.6314
53.9962,100.47124799999997,1904.7063
55.3976,98.36072099999996,1841.128
55.6953,99.83846699999998,1697.2324
60.6557,102.505194,2097.1988
52.6146,97.941528,1798.1998
61.998,103.23981900000001,2219.798
52.7002,95.97785400000001,1854.0257
54.6267,98.57751299999998,1819.6566
53.1941,96.61060799999998,1994.804
55.5955,98.24536799999998,1945.0188
55.999,99.31135499999998,1610.971
50.5359,97.83771299999998,1734.525
54.7912,99.57128400000002,1855.3668
50.6085,94.52624399999999,1802.4704
50.8338,95.78168999999998,1393.9208
57.3241,101.02096799999998,1916.9441
57.9089,104.26580999999997,2194.6716
61.098,105.02457299999999,2181.98
56.6858,101.03342399999997,1919.2979
47.7701,91.60710299999997,1536.2501
61.3313,104.71784399999999,2309.9403
58.3188,103.85954999999998,1793.6402
54.4067,98.78985899999998,1858.3905
57.145,98.24679899999998,1805.0209
52.4979,96.41284200000001,1804.3761
61.416,101.55464100000002,2051.75
51.5608,97.71676199999999,1701.2117
58.1136,104.51046599999998,1998.5322
56.859,98.53687799999997,1743.2793
53.5796,96.97424399999998,1779.55
53.6139,93.76794899999997,1327.1133
52.6312,92.03018399999999,1924.7328
50.5079,95.73137999999997,1530.3806
60.5952,103.20598799999999,1509.0595
51.9392,97.25801399999997,1596.0838
49.6153,94.836996,1659.6921
56.0975,101.08091699999996,1978.7057
57.6691,101.08304099999995,2062.6575
61.0332,103.71609900000001,2128.4623
53.3045,93.96050399999999,1981.4691
48.422,94.03073099999999,1617.6894
52.1557,97.48016099999998,2028.5495
54.308,98.949456,1902.6902
57.9058,101.89871099999999,1961.7546
56.5058,98.80576199999999,1650.3746
56.0552,98.473203,1430.2838
52.8739,96.61054499999996,1878.1107
53.7367,93.814317,1847.3667
59.8392,101.34007199999999,2185.3257
61.1123,102.98733299999999,2136.7055
59.6981,105.83559,2185.9844
57.6722,96.65610299999997,1849.8189
63.6432,102.56233499999996,2309.8222
51.4889,94.29573599999998,1604.3258
59.6116,102.649041,1797.2477
59.1512,104.11865999999998,1782.9772
58.1414,100.55133899999997,1785.6856
54.5887,96.46865999999997,1912.9198
55.1953,97.459938,1757.5981
58.4002,102.99167099999997,2033.5717
53.6798,99.29508299999998,1800.1719
61.4179,102.68014499999998,2167.6022
56.9521,102.05328600000001,1716.5756
54.0554,97.94241,1941.4726
54.5084,97.96981499999998,1705.7735
55.9656,97.56571500000001,1736.8781
50.8997,94.45427999999998,1703.4723
45.5265,89.74459800000002,1332.5618
54.9323,96.48573299999998,1655.1107
59.7623,100.91656799999998,1845.3689
51.6489,92.424294,1610.9017
60.5116,104.00157899999999,2158.1765
56.8348,100.955304,2005.8492
54.8039,99.19302299999995,1939.557
49.7982,97.65411299999997,1556.2509
58.8957,100.40506199999999,1879.1606
55.8771,97.40976299999997,1840.6691
62.8389,106.57153799999999,2340.0698
55.3305,99.68777999999999,1898.0631
55.8211,100.189179,1849.3707
53.9769,95.81589899999997,1769.1783
63.8509,107.325198,2593.1349
58.3464,102.70511099999996,2101.5245
57.7211,100.47681899999998,1951.2183
53.8332,96.02336699999998,1773.7204
55.3922,97.07500800000003,2086.4801
51.1554,94.46182200000001,1634.276
61.4746,100.50383699999998,2353.5483
50.3595,95.26887899999994,1671.7761
51.1719,96.08622299999999,1733.2465
59.3626,101.65066200000001,2021.7814
53.1839,91.01258999999999,1734.4984
54.3479,99.43078499999999,1960.6402
55.9259,100.10821499999999,1944.1942
49.244,91.10114999999998,1248.3671
60.4569,104.083002,2211.2671
52.6325,95.153256,1731.0735
53.6685,97.93844999999999,1675.6315
60.9147,100.39933799999997,1827.5735
57.5752,99.29825999999998,1944.6136
56.7702,100.92794400000002,1744.7077
59.1575,99.44544599999998,2016.5678
55.1855,99.34943399999997,2055.8818
53.0657,94.88015099999996,2014.5722
58.8945,102.89959199999998,2198.842
53.0875,100.124271,1591.3214
57.7537,101.54951999999997,1884.3092
59.9383,99.41454900000001,2262.0343
55.4883,99.71307899999994,1836.4602
51.0448,97.75934099999998,1654.3401
51.6664,90.54253800000001,1700.53
55.9999,102.54779099999996,1910.128
62.1234,107.74457999999996,2458.4181
54.0961,96.48499499999996,2131.2194
55.0258,96.02102699999998,1574.1547
51.7211,96.98072399999995,1405.7988
55.3652,96.349086,1798.5967
54.9451,97.92811800000001,2264.4142
64.7584,107.56482299999999,1838.1118
53.9816,98.45360099999999,1878.8757
52.4742,95.243256,1582.4422
53.4523,94.46766300000002,1589.4763
62.0069,108.394488,2043.256
60.5138,103.80016800000001,2417.5757
56.6744,97.67648699999997,2035.3221
54.6919,100.480644,1689.1068
53.9456,95.98050899999996,1644.0921
53.4077,100.32626699999996,1784.2124
49.2139,93.41706599999999,1297.8
56.747,104.36365800000002,2145.5361
54.8905,101.31532199999995,1899.6655
51.3338,97.661178,1600.5762
56.4047,101.07932400000004,2208.4535
53.0765,96.15484799999999,1648.4597
57.4841,101.81296799999998,2085.3443
52.2323,98.08345800000001,1843.0124
50.419,95.16050999999997,1867.6115
54.9141,97.48444499999997,2021.583
58.2227,103.51029599999998,1979.0138
57.0503,98.99181899999998,1841.6692
54.4985,99.024192,1848.5394
56.1141,102.01723199999998,1822.8417
55.1522,99.16710299999997,1937.5309
51.994,93.08042999999999,1631.3159
55.5916,98.42402699999998,1633.0248
59.6967,102.00181499999997,2008.0294
59.7188,100.674756,1902.3817
52.6696,98.163477,1783.2294
51.4357,95.91426899999998,1515.8462
56.7196,99.71713799999998,2080.276
49.5927,93.51069299999997,1666.3399
58.3647,101.53727999999998,2135.3796
50.9233,93.99405599999997,1561.7684
55.0798,97.16482799999999,1985.6774
53.2593,98.98256700000002,1551.6854
57.6552,102.15422999999998,1844.6633
56.2998,98.51400900000002,1735.5335
51.8903,94.723254,1876.1706
56.3892,98.91312299999996,2038.2064
51.2064,92.690001,1405.1026
51.6842,99.03804299999999,1839.3266
59.8508,101.679777,1703.3421
49.4184,91.657521,1364.2869
58.1698,104.5962,1996.6148
57.9266,100.55225699999997,1833.77
61.1206,105.62689800000001,2164.3767
52.3775,95.39938799999997,1580.4081
49.1091,96.30046799999997,1912.0086
60.1651,101.99285999999998,2192.0477
54.8012,99.28682099999997,2004.4967
52.623,96.08576399999998,1549.5362
59.1035,101.15948699999998,2021.4689
59.1102,101.08395,2003.0651
55.0328,98.36644499999997,1778.3776
57.1812,100.70978399999998,1986.3443
63.9756,105.90806699999997,2349.6413
58.8644,100.67634899999996,2303.7964
57.7469,101.85670799999994,1735.1495
59.1683,101.11607099999998,2193.0615
54.3373,96.01398,1915.1676
54.0267,96.847623,1597.869
60.6032,106.655526,2415.137
55.6722,96.53725799999997,2062.618
55.706,98.75378699999996,1943.1088
55.6279,98.86121099999997,1560.1791
51.0237,93.39178499999998,1552.4434
51.4848,93.77145899999996,1722.1702
53.2849,94.034313,1926.461
57.7102,100.36097999999998,1747.7718
53.0621,93.70192499999996,1552.5521
53.0822,97.90641899999996,1835.5275
56.1683,100.983285,1853.8107
66.114,105.00848100000002,2448.325
54.7331,97.65145799999996,2223.9337
55.4984,98.678889,1950.5936
55.9319,97.79871599999998,1627.7911
58.364,105.45040799999995,1966.6551
56.8979,98.54596799999997,2064.6268
53.6881,96.07721400000001,1806.4692
65.8306,107.98297199999999,2441.2654
53.8847,97.693038,1864.4985
48.4808,91.856313,1517.8506
58.3399,101.95568100000001,1983.2684
62.0386,103.35063599999998,2214.4915
65.9404,107.094888,2245.963
58.5537,101.48438699999997,2283.8915
59.6876,101.52803699999998,2191.1632
57.4795,99.79314299999997,1827.2181
57.8732,97.44450299999997,1854.9596
50.935,91.97480699999997,1648.7889
54.4006,95.75172899999995,2106.766
56.0796,95.95654199999998,1659.1723
54.8433,97.96310099999995,2228.0373
53.7016,98.39851199999998,1673.4332
63.8048,105.53265000000002,2444.1266
56.2212,98.22108599999999,1776.8297
56.1905,98.18324999999999,1539.7802
55.9604,100.93233599999999,2074.0624
56.9456,98.68221,1949.3637
59.2571,102.56286599999999,1863.0284
61.8501,108.83543399999998,2332.6094
60.6809,102.20889599999997,2273.516
49.6508,94.69722599999997,1554.6331
57.0688,99.767763,1768.5524
58.352,102.34751399999996,2047.6803
57.353,99.400977,1986.0123
58.5512,99.892269,2110.0053
57.5885,99.40094999999995,2032.9404
54.8721,97.37593199999995,1979.3517
53.7158,96.89732099999999,1576.3364
54.7693,96.87338999999999,1772.0405
52.2445,97.63411499999998,1680.8589
53.6443,94.88403,1892.2242
55.686,100.670391,2127.0304
57.5732,98.75440799999996,1553.1834
60.8348,104.676642,2056.6624
58.5126,98.34444899999997,2189.2647
53.0061,91.62158399999998,1693.2993
56.7187,97.02785699999998,2102.1008
54.8,97.55898299999998,2058.5588
48.9205,91.56386699999999,1374.9248
60.5287,98.427726,2505.4989
56.2872,98.22427199999996,2016.8037
56.6331,99.35595,2074.4058
55.4594,96.86713499999999,1946.4455
58.9715,101.92156199999997,2270.5939
49.5091,93.369843,1488.2737
54.8923,98.97361199999997,1758.7433
53.2047,94.87864799999996,2058.0534
55.8845,99.77579099999998,1919.3455
63.9532,109.624356,2327.323
58.4963,105.70110299999999,1851.1357
56.8256,99.75178799999998,1768.3977
50.2988,93.913389,1475.0876
50.3574,93.636945,1547.1394
53.6912,99.38156399999998,2245.103
65.1774,109.15668,2184.3508
56.4046,99.25179300000002,1891.8956
61.4891,103.84793099999997,2266.8234
60.5493,102.66312599999998,1952.0362
59.1541,103.69561499999999,2131.6154
56.6587,98.91769499999998,2176.9388
53.0387,95.38712999999998,1583.2332
56.241,98.83077299999998,2057.9288
56.1927,99.33599699999999,2011.2626
56.6273,100.34727299999997,1862.9756
57.5422,99.29569499999998,1776.7941
58.6623,100.36736999999997,2239.2667
53.6255,98.06183099999997,1548.4428
54.8409,98.97327899999998,2001.2208
64.2204,103.359078,1978.9526
55.129,99.446571,1755.6888
54.2556,98.10201599999999,1775.0913
52.008,94.39389,1799.6517
54.8434,98.39313899999998,1797.6525
56.4783,97.605864,1920.4537
60.9235,101.86120799999998,2369.9706
55.4068,97.22973599999997,1887.2379
67.8775,110.37703499999992,2689.5897
52.0719,92.31980399999998,1834.4961
52.8606,94.32239399999995,1565.8801
59.194,102.020319,1975.8387
57.6369,105.41348099999998,2105.095
55.2582,97.531533,1923.3727
54.5353,96.25811399999996,1757.8359
50.3877,96.656274,1684.5811
53.7534,97.03808099999998,1894.6457
50.0977,91.575936,1682.2605
52.0285,93.69800099999998,1597.5867
56.4028,100.439577,2243.8925
56.2628,95.10422399999999,1459.5514
60.9659,105.03989999999999,1897.6469
55.3399,95.81318099999999,1885.8125
52.9009,93.87541799999997,1790.1807
57.7195,100.536048,1997.6503
50.3138,94.67662499999997,1733.9385
53.5425,100.69998299999999,1935.7749
51.7453,96.68344499999998,1554.949
51.2384,95.274675,1827.2634
51.3327,91.33522199999999,1724.3932
52.0041,96.95727000000001,1623.0902
49.2677,94.200075,1657.9418
57.4922,100.64057399999999,1925.6351
61.6037,101.403864,2009.9081
63.4468,102.73808700000002,2092.1434
56.4081,98.70819299999998,2076.8761
52.5849,96.91801199999998,1904.5772
55.1882,100.50109200000001,1804.9378
56.1599,99.84131999999997,1631.5248
56.534,99.01889999999997,1978.8481
57.4721,99.49383,1890.7074
51.3802,97.92423,1782.1988
51.7852,96.44549399999997,1548.7039
52.065,92.10056399999999,1650.9436
56.2811,102.99778199999994,1530.1839
59.7115,103.38703199999998,2236.7584
54.1854,95.68481399999999,1821.0137
53.9218,94.66276499999995,1662.0641
58.5488,101.394198,2114.3764
55.8342,100.89449100000002,1832.7869
57.2435,98.96886899999998,1669.8814
52.8683,94.97554199999996,1712.3466
51.1835,94.51222199999998,1441.4554
51.3301,95.01384599999999,1694.4301
53.4152,95.62448699999999,1708.3098
57.0083,99.946593,1894.5824
49.452,92.78207099999999,1627.0243
57.8083,98.59088699999998,2226.6893
58.4724,101.224107,1656.4576
67.9557,112.37561999999998,2658.9338
52.0267,95.67067499999999,1802.2709
53.9174,96.02576099999996,1788.2923
61.8415,105.42051000000001,1964.2209
55.6509,98.78527799999996,1779.8316
56.901,100.621872,1793.9928
53.73,98.21136599999997,1637.4143
54.619,93.97383299999998,1920.2143
54.7981,96.316758,1786.833
55.1319,97.756362,2064.8446
53.8424,100.383129,1573.2912
48.5956,92.076354,1861.4446
61.221,102.77209799999997,1799.2619
58.0415,104.04592199999996,2127.531
61.8662,105.72680699999998,2251.6075
56.6177,100.931148,1753.6903
57.8156,99.90908999999999,1942.3852
53.2098,92.71098,1881.5201
55.451,99.911817,1949.0228
52.7395,98.012871,1798.5588
57.7205,102.36989699999995,2029.7487
52.7794,94.85025299999998,1602.5448
63.7761,106.44277500000001,2217.9905
56.5855,97.01027999999997,1973.5458
59.9925,100.394505,1984.1938
64.4018,108.422676,1956.4602
59.0522,102.130434,1910.0934
58.1657,98.12303999999997,2178.9516
54.5063,100.40335199999998,1721.9972
55.5402,97.18245,1634.048
56.3867,96.18967799999999,1844.096
57.8971,99.936837,1945.5818
50.3556,95.80256099999998,1729.8963
54.8297,95.35821299999999,1613.4142
56.3488,98.57876399999998,1943.7447
53.6644,95.47924499999996,1940.1608
58.5666,103.268115,2015.7162
56.7035,100.598751,1825.6471
51.5443,93.06498599999998,1647.4923
52.7288,89.77720499999998,1787.6113
57.7479,100.13190300000001,2525.882
53.6007,99.107091,1819.6845
56.2202,96.17428799999999,1976.5992
54.2948,95.403627,1872.49
57.2135,100.222479,2006.7734
51.9659,91.92065399999996,1617.185
54.074,97.47792899999999,1963.4954
58.9404,103.22610299999997,2083.6549
52.457,94.82237099999998,1936.1055
53.6399,96.84407699999997,1747.0711
52.1215,93.56980499999995,1900.9878
60.3426,100.36518299999997,2040.3293
53.4397,97.05917700000002,1883.6752
54.0456,97.43730299999999,1643.4004
54.2619,97.84411199999997,1748.9106
60.491,104.078214,2034.814
57.1877,99.90117900000001,1999.3902
47.4029,92.46132899999998,1478.6788
49.821,96.05698200000002,1739.8676
64.8626,108.52449299999996,2230.498
54.3254,96.36768899999998,1892.0075
51.6243,94.05795599999999,1683.2977
55.8293,98.88524999999998,2031.2528
57.5436,93.74075999999998,1530.5583
68.0603,111.71605499999998,2638.5257
54.381,101.48533199999997,1954.3877
55.9685,96.61317300000002,1821.853
53.3226,99.83973599999999,1557.4897
57.089,97.31592899999997,1946.7891
56.5041,101.72509199999999,1868.9358
54.6859,102.468411,1685.1467
52.2995,96.24570299999999,1750.9296
55.0055,97.31358,1840.3824
55.746,99.68597099999997,1770.9088
57.9892,101.18394,1890.1328
55.1686,97.33401,1859.1715
55.9724,101.12587199999999,1774.4528
62.2788,108.06879599999994,2333.7131
54.197,98.783379,2053.0332
58.2514,101.131317,2292.2586
51.2327,93.56425199999997,1518.0177
51.3017,93.35807999999997,1597.8734
57.819,100.84850999999998,2123.6591
48.9123,90.468657,1743.3815
60.898,102.72804299999996,1928.3201
58.0072,99.88858799999997,2296.5164
61.8477,108.20576699999998,2238.3803
64.8251,104.75980199999998,2402.5222
55.0981,97.46301599999995,1658.9431
50.724,96.321474,1494.8993
56.6094,102.03848099999996,1760.6273
61.5662,104.24658599999998,2041.8246
52.2892,93.51823499999998,1713.0051
51.6673,98.28621899999997,1493.3114
55.0861,97.08795899999997,2020.8865
57.9772,102.55994099999997,2022.2382
51.924,96.87991499999998,1475.4977
55.6485,99.61393499999997,1638.4116
48.7274,92.54943,1449.874
58.5637,103.28858999999999,2165.6014
52.7024,94.45662899999996,1775.1757
53.4566,94.07447099999999,1807.7096
57.3541,100.293048,1999.4047
57.4358,102.57974099999998,1765.4941
57.2991,98.97363000000001,1986.0622
58.1562,101.85976799999997,2213.0263
54.3745,96.63438599999998,1707.6675
57.6645,102.60785699999997,1942.9044
59.0396,99.42624899999996,1970.9492
54.111,100.27243799999998,1651.5758
55.823,98.039853,1808.5004
52.4126,97.27348499999997,1840.7463
55.9741,101.80035000000001,1918.0386
54.6376,94.83605099999998,2019.295
55.5852,98.98972199999999,1890.3076
55.371,100.12420799999998,2240.666
52.0587,96.33273299999996,1723.4947
56.3551,99.297963,1615.8365
57.4844,100.52234099999995,1960.5664
59.6074,103.32784799999999,2042.8
51.537,91.64083499999998,1585.6689
55.4966,98.84947499999998,2176.5341
58.2779,102.00566699999999,1921.4434
52.4188,95.44174199999999,1583.7815
50.3778,90.126702,1586.2978
55.9391,94.36326300000002,1944.9427
56.7155,97.010154,1978.376
59.6799,101.09512800000002,2074.5006
51.6017,100.72060199999999,1527.7297
55.8047,97.07139000000004,1908.7875
58.22,97.321491,1634.8008
56.3162,101.571777,1772.1031
52.666,92.307258,1661.0671
57.4713,103.72017599999998,1563.1682
59.5469,104.585679,2008.0909
52.9116,97.53555599999999,1698.0131
56.8735,96.54995699999998,1884.3734
55.7441,97.90315199999998,1750.5902
55.1068,100.28510999999999,1962.7981
60.5823,103.117509,2296.1212
55.2938,102.59553599999998,1904.3281
52.5654,98.66674799999996,1972.7635
50.6603,98.58722399999999,1569.7464
54.3291,98.36588699999996,1828.0324
51.8768,93.52631699999998,1625.4162
53.8799,96.12412199999997,1996.7671
55.5063,101.11599899999995,1706.5349
57.9927,102.83268599999997,2376.4549
61.8397,105.59579399999998,2217.3955
56.7435,100.13400899999996,1878.2108
54.2124,97.95710699999998,1657.3154
55.2116,97.91970299999998,1741.6373
54.0,97.902027,1704.7879
55.3745,99.52487999999997,1933.3242
60.5464,106.30081799999996,2329.228
52.2619,90.66449699999998,1752.8936
57.9693,103.16049299999999,2164.4338
53.8049,93.61625399999997,1811.3853
54.361,96.75936899999998,1848.2021
58.3897,101.356713,1988.1988
55.9784,96.29322300000001,1861.2517
53.0476,94.17487499999999,1720.7473
55.1102,102.23314199999996,1922.9047
48.3954,91.36465199999998,1490.1613
53.8691,94.80827699999999,1789.6593
50.3065,95.96978099999998,1589.1002
58.0018,98.567964,2026.1614
51.0377,96.73939800000001,1756.7417
59.983,103.82926499999996,2638.9062
52.274,95.49391499999999,1759.5584
53.9597,93.89367899999999,1793.308
53.7608,98.25933599999996,1690.6411
55.2299,96.75106199999998,1784.2454
56.0406,94.23631799999998,1815.7998
49.2995,93.175938,1340.6576
52.9252,94.16110499999999,1658.0963
62.133,104.78732399999998,2491.4091
54.5314,102.83115599999995,1801.3789
56.728,101.42569799999998,2227.0624
69.8914,110.62551599999999,2880.9316
56.3849,99.66992399999998,1757.3601
53.7615,93.54131099999998,1775.9043
57.0189,99.53622899999999,1659.2649
50.332,97.46652600000002,1780.4407
63.4517,107.23961699999995,2098.9153
54.3141,101.657916,1958.7733
56.3402,101.78056799999999,1909.314
57.7089,102.77984699999999,1805.9841
57.1297,103.098942,1834.6867
54.5846,99.300942,1808.6737
55.2656,94.49550899999997,1776.0924
53.0813,97.96174199999999,1802.1877
53.1095,96.09828299999998,1595.3375
61.5712,106.96968899999999,2152.9095
57.6554,100.84302,2032.6482
51.9467,97.00596899999995,1656.1882
51.9278,89.83074599999998,1592.6239
